x,y,t,val
0,0,0,0.01144
1,0,0,-0.00956
2,0,0,-0.00812
3,0,0,-0.00436
4,0,0,-0.0025
5,0,0,-0.01709
6,0,0,-0.01344
7,0,0,-0.01587
8,0,0,-0.0105
9,0,0,-0.00711
10,0,0,-0.00989
11,0,0,-0.00318
12,0,0,-0.01366
13,0,0,-0.01151
14,0,0,0.00024
15,0,0,-0.00337
16,0,0,0.01022
17,0,0,0.00358
18,0,0,-0.00617
19,0,0,0.00068
20,0,0,-0.00712
21,0,0,-0.00151
22,0,0,0.02205
23,0,0,0.0045
24,0,0,0.0064
25,0,0,-0.02357
26,0,0,-0.02064
27,0,0,-0.01034
28,0,0,-0.00105
29,0,0,-0.00429
30,0,0,-0.01981
31,0,0,-0.01157
32,0,0,-0.00375
33,0,0,-0.00203
34,0,0,-0.00354
35,0,0,0.01152
36,0,0,0.00649
37,0,0,-0.00443
38,0,0,-0.0145
39,0,0,-0.01461
40,0,0,-0.01499
41,0,0,-0.01693
42,0,0,-0.00254
43,0,0,0.01082
44,0,0,-0.00056
45,0,0,-0.00588
46,0,0,-0.00612
47,0,0,0.01109
48,0,0,-0.01733
49,0,0,0.00867
0,1,0,-0.00244
1,1,0,-0.00828
2,1,0,0.00971
3,1,0,0.00695
4,1,0,-0.00122
5,1,0,-0.01783
6,1,0,-0.02109
7,1,0,-0.02429
8,1,0,-0.02949
9,1,0,-0.01672
10,1,0,-0.00409
11,1,0,-0.001
12,1,0,-0.00605
13,1,0,-0.01081
14,1,0,-0.00113
15,1,0,0.01053
16,1,0,0.02223
17,1,0,0.02012
18,1,0,-0.00597
19,1,0,0.00719
20,1,0,0.00789
21,1,0,0.00455
22,1,0,0.01381
23,1,0,0.00027
24,1,0,0.00388
25,1,0,-0.01254
26,1,0,-0.01212
27,1,0,-0.00078
28,1,0,-0.00473
29,1,0,0.00424
30,1,0,0.00778
31,1,0,-0.0083
32,1,0,-0.00505
33,1,0,-0.00758
34,1,0,-0.01148
35,1,0,-0.00014
36,1,0,0.00185
37,1,0,0.0047
38,1,0,-0.0105
39,1,0,-0.01794
40,1,0,-0.00569
41,1,0,-0.00656
42,1,0,-0.02056
43,1,0,0.01434
44,1,0,0.00676
45,1,0,-0.00669
46,1,0,0.00433
47,1,0,-0.00623
48,1,0,-0.0141
49,1,0,-0.01521
0,2,0,-0.01109
1,2,0,-0.01458
2,2,0,-0.00684
3,2,0,-0.00818
4,2,0,-0.01429
5,2,0,-0.01726
6,2,0,0.0005
7,2,0,0.00174
8,2,0,-0.01619
9,2,0,-0.01027
10,2,0,-0.00893
