x,y,t,val
0,0,0,-0.00439
1,0,0,0.00407
2,0,0,0.00171
3,0,0,-0.00916
4,0,0,0.00205
5,0,0,-0.01662
6,0,0,-0.0078
7,0,0,-0.0077
8,0,0,0.01152
9,0,0,0.00149
10,0,0,-0.01591
11,0,0,0.00401
12,0,0,-0.00698
13,0,0,-0.02067
14,0,0,-0.02483
15,0,0,-0.00998
16,0,0,-0.00117
17,0,0,0.00933
18,0,0,0.00502
19,0,0,0.0051
20,0,0,0.01213
21,0,0,0.01264
22,0,0,0.00955
23,0,0,0.00226
24,0,0,0.00042
25,0,0,0.02415
26,0,0,0.02525
27,0,0,0.00879
28,0,0,-0.00347
29,0,0,-0.00598
30,0,0,0.00619
31,0,0,0.00853
32,0,0,0.00432
33,0,0,-0.00341
34,0,0,0.00071
35,0,0,-0.01551
36,0,0,-0.02057
37,0,0,0.00625
38,0,0,0.01687
39,0,0,0.0068
40,0,0,0.012
41,0,0,0.01125
42,0,0,0.01136
43,0,0,0.00217
44,0,0,0.00224
45,0,0,-0.00007
46,0,0,0.00457
47,0,0,0.02187
48,0,0,0.01572
49,0,0,0.00114
0,1,0,-0.00039
1,1,0,0.00634
2,1,0,0.01607
3,1,0,0.01724
4,1,0,-0.00387
5,1,0,-0.00093
6,1,0,-0.00853
7,1,0,-0.00702
8,1,0,0.00001
9,1,0,-0.00064
10,1,0,-0.00457
11,1,0,-0.00692
12,1,0,-0.02853
13,1,0,-0.01441
14,1,0,-0.00651
15,1,0,-0.00585
16,1,0,0.00349
17,1,0,0.00515
18,1,0,-0.01059
19,1,0,0.00134
20,1,0,0.02005
21,1,0,0.01777
22,1,0,0.01788
23,1,0,-0.004
24,1,0,-0.00212
25,1,0,-0.00645
26,1,0,-0.00237
27,1,0,0.00735
28,1,0,0.01473
29,1,0,0.00829
30,1,0,0.00118
31,1,0,-0.0154
32,1,0,-0.00891
33,1,0,-0.0091
34,1,0,-0.00585
35,1,0,-0.00889
36,1,0,0.00347
37,1,0,0.022
38,1,0,0.00495
39,1,0,0.00701
40,1,0,-0.01072
41,1,0,-0.00063
42,1,0,0.00423
43,1,0,-0.00684
44,1,0,-0.00309
45,1,0,-0.01086
46,1,0,-0.00145
47,1,0,-0.01147
48,1,0,-0.00969
49,1,0,0.00439
0,2,0,0.00025
1,2,0,-0.00357
2,2,0,0.00478
3,2,0,-0.00207
4,2,0,0.01017
5,2,0,0.00412
6,2,0,0.00327
7,2,0,0.00435
8,2,0,-0.00022
9,2,0,-0.00109
10,2,0,0.00652
11,2,0,-0.01347
12,2,0,0.00827
13,2,0,0.00271
14,2,0,-0.01542
15,2,0,-0.0033
16,2,0,0.00796
17,2,0,0.00873
18,2,0,0.00715
19,2,0,0.00622
20,2,0,-0.00869
21,2,0,-0.00775
22,2,0,-0.00279
23,2,0,0.00453
24,2,0,-0.0031
25,2,0,0.00937
26,2,0,0.00194
27,2,0,0.00436
28,2,0,0.00522
29,2,0,0.01242
30,2,0,0.00435
31,2,0,0.00932
32,2,0,0.01556
33,2,0,0.0117
34,2,0,0.00272
35,2,0,-0.01535
36,2,0,0.00442
37,2,0,-0.01745
38,2,0,-0.01041
39,2,0,-0.03147
40,2,0,-0.00516
41,2,0,-0.0302
42,2,0,-0.02217
43,2,0,0.00724
44,2,0,0.00022
45,2,0,-0.0023
46,2,0,-0.01819
47,2,0,-0.01014
48,2,0,-0.01098
49,2,0,-0.01076
0,3,0,-0.01412
1,3,0,-0.01286
2,3,0,-0.0178
3,3,0,-0.01995
4,3,0,-0.01486
5,3,0,0.0003
6,3,0,-0.01548
7,3,0,-0.01451
8,3,0,-0.01539
9,3,0,-0.01818
10,3,0,-0.00066
11,3,0,-0.02088
12,3,0,-0.00423
13,3,0,0.00654
14,3,0,0.00181
15,3,0,0.01366
16,3,0,0.01174
17,3,0,0.01212
18,3,0,0.00979
19,3,0,0.01172
20,3,0,-0.00945
21,3,0,0.00596
22,3,0,-0.00167
23,3,0,0.00338
24,3,0,0.00972
25,3,0,-0.00585
26,3,0,0.01559
27,3,0,-0.00446
28,3,0,0.01043
29,3,0,0.00359
30,3,0,0.01608
31,3,0,0.00292
32,3,0,-0.01679
33,3,0,-0.00732
34,3,0,0.00083
35,3,0,0.03178
36,3,0,0.01573
37,3,0,-0.00261
38,3,0,-0.01653
39,3,0,-0.00341
40,3,0,-0.00797
41,3,0,-0.01404
42,3,0,-0.01207
43,3,0,-0.0228
44,3,0,-0.01862
45,3,0,0.00373
46,3,0,0.00047
47,3,0,-0.02117
48,3,0,-0.01882
49,3,0,-0.02437
0,4,0,0.00532
1,4,0,-0.007
2,4,0,-0.01424
3,4,0,-0.00415
4,4,0,-0.02121
5,4,0,-0.01328
6,4,0,-0.00438
7,4,0,0.00869
8,4,0,0.01259
9,4,0,0.01172
10,4,0,0.00987
11,4,0,0.00886
12,4,0,-0.00188
13,4,0,-0.01584
14,4,0,0.01275
15,4,0,0.01293
16,4,0,0.00842
17,4,0,0.00831
18,4,0,-0.00277
19,4,0,-0.00365
20,4,0,0.01034
21,4,0,-0.00347
22,4,0,0.00973
23,4,0,0.00171
24,4,0,0.0111
25,4,0,0.00864
26,4,0,-0.00084
27,4,0,0.00979
28,4,0,-0.01176
29,4,0,-0.01553
30,4,0,0.01058
31,4,0,-0.00033
32,4,0,0.01029
33,4,0,0.00482
34,4,0,0.01563
35,4,0,0.00121
36,4,0,-0.00371
37,4,0,-0.00925
38,4,0,-0.00862
39,4,0,-0.00691
40,4,0,-0.01455
41,4,0,-0.00171
42,4,0,0.00073
43,4,0,-0.00556
44,4,0,-0.0116
45,4,0,-0.00795
46,4,0,-0.00219
47,4,0,-0.00849
48,4,0,-0.01186
49,4,0,0.00094
0,5,0,-0.00554
1,5,0,-0.00097
2,5,0,0.02212
3,5,0,0.02317
4,5,0,0.01742
5,5,0,0.01824
6,5,0,0.03203
7,5,0,0.02597
8,5,0,0.00694
9,5,0,0.00494
10,5,0,-0.0125
11,5,0,0.01266
12,5,0,0.03381
13,5,0,0.03602
14,5,0,0.02151
15,5,0,0.00796
16,5,0,0.00884
17,5,0,0.00228
18,5,0,0.00332
19,5,0,0.01228
20,5,0,0.009
21,5,0,0.00965
22,5,0,0.01608
23,5,0,0.00304
24,5,0,0.0021
25,5,0,0.00227
26,5,0,0.01134
27,5,0,-0.00438
28,5,0,-0.00176
29,5,0,-0.00678
30,5,0,-0.01703
31,5,0,0.00549
32,5,0,0.01165
33,5,0,0.01259
34,5,0,-0.01793
35,5,0,0.0104
36,5,0,-0.01255
37,5,0,-0.01808
38,5,0,-0.00604
39,5,0,-0.00468
40,5,0,-0.01243
41,5,0,-0.02641
42,5,0,-0.02181
43,5,0,-0.0217
44,5,0,-0.00739
45,5,0,-0.01145
46,5,0,-0.00354
47,5,0,-0.01818
48,5,0,-0.01088
49,5,0,-0.00798
0,6,0,-0.01511
1,6,0,-0.00923
2,6,0,-0.00532
3,6,0,0.00519
4,6,0,0.02118
5,6,0,0.01165
6,6,0,-0.00347
7,6,0,-0.01065
8,6,0,-0.0157
9,6,0,-0.00574
10,6,0,-0.00181
11,6,0,-0.0076
12,6,0,-0.00039
13,6,0,0.01898
14,6,0,0.01338
15,6,0,0.00812
16,6,0,0.0077
17,6,0,0.0169
18,6,0,0.01571
19,6,0,-0.00507
20,6,0,-0.00436
21,6,0,0.0021
22,6,0,-0.026
23,6,0,0.0005
24,6,0,0.01031
25,6,0,0.00157
26,6,0,-0.01542
27,6,0,-0.00822
28,6,0,-0.00702
29,6,0,-0.02003
30,6,0,-0.02396
31,6,0,-0.00396
32,6,0,-0.00463
33,6,0,-0.02535
34,6,0,-0.00527
35,6,0,-0.0166
36,6,0,-0.02603
37,6,0,-0.01539
38,6,0,-0.00553
39,6,0,-0.00145
40,6,0,-0.00878
41,6,0,0.00444
42,6,0,-0.00692
43,6,0,0.00231
